BCFtools,DeepVariant,FreeBayes,GATK
,45426029,49041745,47041832
,45426055,49044932,47041977
,45426281,49046107,47048296
,45426675,49106845,47050971
,45426806,49112655,47059010
,45430627,49112711,47063112
,45431000,49112780,47063124
,45431140,49117939,47072839
,45431431,49128412,47109003
,45432153,49134639,47110149
,45434217,49150783,47111469
,45450490,49151099,47136371
,45453675,49152058,47136753
,45499338,49152213,47153234
,45502117,49153645,47153260
,45502237,49154629,47158074
,45502250,49157941,47167281
,45502372,49164061,47171676
,45503748,49164266,47172805
,45508146,49164309,47173328
,45509967,49164315,47175837
,45509968,49164896,47177396
,45516496,49165054,47192082
,45516710,49165069,47248899
,45517514,49165234,47249436
,45522997,49165361,47269076
,45527947,49165419,47269094
,45532325,49181380,47278798
,45532961,49181494,47292477
,45533511,49182156,47330080
,45533547,49182359,47330083
,45533697,49184143,47330084
,45534662,49184524,47330971
,45535382,49190797,47344005
,45541181,49192901,47344452
,45541269,49195683,47344511
,45541498,49195822,47344697
,45541504,49197626,47352188
,45541869,49197638,47352800
,45542458,49197835,47352822
,45546846,49199424,47353014
,45547323,49201541,47371923
,45562793,49202009,47375407
,45575278,49202245,47390654
,45575411,49203477,47394305
,45576730,49204823,47447660
,45578877,49207741,47463450
,45582781,49213942,47495429
,45582951,49213974,47539616
,45582973,49214333,47546133
,45585839,49221663,47547136
,45585849,49230470,47550485
,45586019,49231483,47552839
,45587535,49233026,47574788
,45587661,49233964,47614406
,45588021,49235291,47614407
,45588278,49235734,47616148
,45588335,49238988,47624423
,45603854,49239037,47625237
,45632808,49240215,47625916
,45632824,49240333,47627138
,45639236,49240346,47627492
,45647099,49240353,47627548
,45649013,49240525,47650019
,45650597,49240623,47655529
,45740717,49240634,47660410
,45740729,49241307,47660442
,45756000,49241338,47674317
,45759053,49241363,47690166
,45763837,49245359,47705689
,45793310,49246189,47717463
,45804957,49254887,47721378
,45822561,49255782,47737035
,45822788,49256011,47744999
,45828032,49303084,47749270
,45828197,49304347,47776698
,45860454,49304372,47781315
,45861882,49305111,47787242
,45868196,49306092,47818770
,45868361,49308018,47829374
,45868407,49308268,47849453
,45868501,49310363,47882193
,45868776,49329794,47902204
,45879649,49336261,47914595
,45907542,49341287,47921906
,45907812,49346597,47921941
,45925317,49350863,47925374
,45938354,49355399,47929816
,45941163,49358402,47932507
,45942863,49359592,48003108
,45942877,49362801,48008878
,45942922,49369311,48013311
,45943012,49381735,48024218
,45943167,49383054,48025802
,45943238,49390640,48047680
,45944837,49404362,48076384
,45946007,49405616,48077483
,45946406,49405749,48078001
,45949834,49405772,48081631
,45950241,49406818,48081632
,45953045,49407097,48097646
,45953135,49412302,48100115
,45953151,49417498,48105541
,45954768,49433030,48105867
,45964203,49436067,48115710
,45964892,49438482,48185244
,45973777,49441098,48227664
,45975199,49443290,48241098
,46110106,49448022,48248516
,46113303,49449875,48250665
,46115181,49455739,48254018
,46115459,49465186,48256159
,46118561,49467384,48256899
,46122380,49471825,48267847
,46122398,49521921,48270638
,46133328,49531381,48278798
,46136901,49533849,48288383
,46139004,49553927,48292690
,46246828,49575859,48292691
,46246931,49580593,48304425
,46247126,49601611,48311488
,46247236,49604470,48330824
,46248067,49620721,48333352
,46248087,49623586,48334580
,46248271,49624397,48341709
,46248280,49624421,48341721
,46256406,49624849,48358128
,46256475,49624991,48369199
,46256840,49632666,48369296
,46257032,49657900,48371735
,46257062,49658481,48371834
,46260051,49663468,48371876
,46260710,49717073,48371896
,46263468,49721896,48420198
,46268534,49726702,48423586
,46268741,49748427,48424211
,46272182,49757788,48425537
,46272455,49758741,48437890
,46272618,49758920,48453285
,46281710,49774004,48475076
,46326503,49775509,48475271
,46328661,49775773,48478107
,46378699,49775887,48511943
,46424424,49777289,48515446
,46438932,49789497,48533425
,46453272,49789514,48534055
,46458501,49798324,48540479
,46461030,49798526,48544061
,46462790,49799689,48544741
,46472384,49817647,48544832
,46475875,49823106,48546416
,46481492,49828205,48546754
,46507468,49842658,48551984
,46509794,49849085,48552960
,46510103,49856029,48554876
,46513989,49859135,48554934
,46531958,49862661,48584819
,46533279,49865061,48587066
,46533292,49868783,48588700
,46533462,49879380,48608811
,46533795,49884187,48609158
,46535180,49884235,48609167
,46535896,49884790,48609204
,46535941,49884920,48621418
,46540893,49884994,48631014
,46543583,49886488,48631450
,46544893,49903787,48635422
,46545999,49907828,48646388
,46546000,49908016,48678048
,46547790,49909202,48678374
,46547934,49909376,48680406
,46551129,49909501,48680490
,46551692,49909867,48680600
,46553031,49913292,48687167
,46555799,49919331,48687848
,46557229,49919531,48693879
,46561343,49919790,48696790
,46565145,49920079,48750116
,46567493,49921765,48750487
,46567515,49922304,48751087
,46567516,49924341,48773995
,46568939,49924664,48775586
,46569273,49925279,48792770
,46595641,49925298,48794285
,46598378,49927295,48796351
,46598930,49927975,48825477
,46607511,49938357,48830647
,46609515,49938374,48835728
,46617441,49938594,48843578
,46617613,49945419,48848225
,46617645,49948059,48848300
,46620097,49948634,48848989
,46632998,49962626,48849593
,46635601,49962654,48850646
,46635640,49962907,48850911
,46637637,49963045,48850935
,46643869,49963202,48854644
,46645772,49964549,48864257
,46654647,49967092,48864293
,46663095,49967415,48865110
,46666063,49967828,48869408
,46668430,49970450,48885597
,46673038,49990659,48890597
,46674850,49997051,48894738
,46688799,50025968,48894828
,46690027,50026010,48894962
,46690284,50047364,48906675
,46693203,50049138,48942480
,46693205,50058932,48952729
,46693228,50063256,48974465
,46693230,50068305,48977068
,46693377,50068725,48982682
,46694419,50077030,49004740
,46699275,50080294,49020589
,46719859,50081955,49020612
,46741264,50106415,49028178
,46826785,50106427,49030440
,46830220,50108056,49030622
,46843314,50108818,49033907
,46872010,50113912,49041745
,46873902,50117057,49046107
,46878742,50117190,49112655
,46891177,50135944,49112711
,46891455,50149550,49112780
,46894962,50171475,49117939
,46894980,50171483,49122419
,46896592,50197198,49122420
,46899981,50206540,49134639
,46905296,50208507,49150783
,46905314,50212809,49151099
,46906090,50213410,49152058
,46906116,50217667,49152213
,46906331,50218581,49153645
,46906332,50219553,49154629
,46907549,50219624,49157941
,46908031,50219845,49164061
,46908608,50219995,49164266
,46909986,50220141,49164309
,46910168,50220846,49164315
,46910711,50220951,49165054
,46910854,50226183,49165069
,46911263,50227347,49165234
,46911281,50234050,49165361
,46911391,50234377,49165419
,46911482,50240142,49181380
,46913111,50243635,49181494
,46918305,50244436,49182156
,46924079,50245867,49182359
,46932816,50245883,49184143
,46933638,50247079,49184524
,46957725,50249806,49190797
,46974164,50249919,49192901
,46997504,50250601,49195683
,46997597,50255868,49195822
,47041832,50256841,49197626
,47041977,50257479,49197638
,47045210,50257517,49197835
,47048296,50258233,49199424
,47050971,50261517,49201541
,47056617,50266630,49202009
,47059010,50267037,49202245
,47062599,50275437,49203477
,47063112,50276600,49204823
,47063124,50277544,49207741
,47063247,50277738,49213760
,47071961,50278700,49213763
,47072839,50279118,49213942
,47109003,50279404,49213974
,47110149,50279968,49214333
,47111469,50280736,49221663
,47136371,50280822,49231483
,47136753,50281547,49233964
,47153234,50281752,49235291
,47153260,50282193,49235734
,47153306,50285674,49238988
,47158074,50285761,49239037
,47167281,50286304,49240215
,47167354,50289363,49240525
,47171676,50289492,49240623
,47172805,50289633,49240634
,47173328,50292029,49245359
,47174901,50304182,49246189
,47175837,50310923,49254887
,47177396,50312052,49255782
,47192082,50314905,49256011
,47248899,50315934,49304347
,47249436,50316037,49304372
,47249535,50316219,49305111
,47269076,50318683,49308018
,47269094,50318919,49329794
,47278798,50319041,49336261
,47292477,50319112,49346597
,47330080,50372657,49350863
,47330083,50392624,49355399
,47330084,50394323,49355494
,47330971,50397583,49358402
,47344005,50397902,49359592
,47344452,50415888,49369311
,47344511,50419184,49381735
,47344697,50419691,49390640
,47345004,50422066,49396638
,47352188,50422136,49396641
,47352800,50422503,49404362
,47352822,50424920,49405616
,47353014,50437648,49405749
,47371923,50441018,49406818
,47375407,50447346,49407097
,47390654,50448128,49412302
,47394305,50458786,49417498
,47447660,50460996,49433030
,47463450,50461428,49436067
,47495429,50464792,49438482
,47536108,50470164,49441098
,47540241,50486976,49443284
,47540255,50487243,49443290
,47546133,50489597,49467384
,47547136,50502465,49478527
,47550485,50503692,49478530
,47552839,50504575,49479847
,47574788,50504581,49521921
,47614406,50504803,49533849
,47614407,50505616,49553927
,47616148,50505699,49566581
,47619866,50505734,49575859
,47624423,50505899,49601611
,47625237,50508536,49618771
,47625916,50512298,49620721
,47627138,50517109,49623586
,47627492,50517957,49624397
,47627548,50519033,49624849
,47650019,50519091,49624991
,47651638,50521319,49625003
,47655529,50521339,49625006
,47660410,50521672,49632666
,47660442,50522740,49657900
,47674317,50523425,49663468
,47690166,50523779,49721896
,47693974,50524353,49726702
,47705689,50524519,49734565
,47717463,50524928,49757788
,47721378,50528485,49757820
,47737035,50528840,49758741
,47744013,50531218,49758920
,47744999,50532837,49774004
,47749270,50535619,49775509
,47776698,50535671,49775773
,47781315,50539595,49775887
,47782489,50541642,49777289
,47787242,50545507,49787303
,47814436,50548858,49789497
,47818770,50550026,49789514
,47829374,50555369,49798324
,47849453,50555378,49798526
,47882193,50556412,49817647
,47902204,50556435,49823106
,47914595,50563409,49828205
,47921906,50564531,49842658
,47921941,50568559,49849085
,47925374,50571683,49856029
,47929816,50572359,49859135
,47932507,50572409,49865061
,48003108,50572947,49868783
,48008878,50573439,49879380
,48013311,50573507,49884187
,48024218,50576781,49884235
,48025802,50577128,49884790
,48047680,50577669,49884920
,48057355,50579775,49884994
,48057356,50580513,49886488
,48057357,50586962,49903719
,48057774,50587166,49903721
,48061323,50590662,49903787
,48076384,50590731,49907603
,48077483,50599883,49907828
,48078001,50604850,49908016
,48081631,50606762,49909202
,48081632,50607005,49909376
,48097646,50607052,49909501
,48100115,50607735,49909867
,48105541,50608790,49909882
,48105867,50609505,49909885
,48115710,50609631,49913292
,48130883,50610353,49919170
,48185244,50610384,49919331
,48209444,50624290,49919366
,48227664,50625559,49919434
,48241098,50625611,49919531
,48248516,50625713,49919710
,48248916,50626390,49919711
,48250665,50644690,49919790
,48253030,50661243,49920079
,48253031,50661434,49921765
,48254018,50665742,49921979
,48256159,50671307,49922276
,48256899,50687485,49922280
,48267847,50698821,49922304
,48269055,50700325,49923187
,48270638,50703953,49923401
,48278798,50705586,49924341
,48280341,50711739,49924664
,48288383,50716723,49925279
,48292690,50719589,49925298
,48292691,50733069,49925703
,48304425,50744057,49927295
,48309094,50744827,49927975
,48311488,50754799,49938357
,48313094,50770109,49938374
,48325773,50782013,49948059
,48330824,,49948634
,48333352,,49955322
,48334580,,49961979
,48341709,,49962626
,48341721,,49962654
,48341804,,49962907
,48341827,,49963045
,48356935,,49963202
,48358128,,49967092
,48369199,,49967415
,48369296,,49970450
,48371735,,49997051
,48371834,,50025968
,48371876,,50026010
,48371896,,50047364
,48420198,,50049138
,48423586,,50055043
,48424211,,50059174
,48425537,,50068305
,48437890,,50068445
,48453285,,50077030
,48475076,,50080294
,48475271,,50108056
,48478107,,50108818
,48509199,,50117057
,48511943,,50117190
,48515446,,50149550
,48533312,,50153435
,48533425,,50197198
,48533457,,50206540
,48534055,,50208507
,48540479,,50215999
,48544061,,50217667
,48544741,,50218581
,48544832,,50219553
,48546416,,50219624
,48546754,,50219845
,48551984,,50219995
,48552960,,50220141
,48554876,,50220846
,48554934,,50220951
,48584819,,50226183
,48587066,,50227347
,48588700,,50228078
,48608811,,50234050
,48609158,,50234349
,48609167,,50234350
,48609204,,50234353
,48616850,,50240142
,48621418,,50244436
,48631014,,50245867
,48631450,,50245883
,48635422,,50247079
,48646388,,50249806
,48650537,,50249919
,48654220,,50250601
,48678048,,50255868
,48678374,,50256841
,48680406,,50257479
,48680490,,50257517
,48680600,,50258233
,48687167,,50266232
,48687848,,50266630
,48690355,,50267037
,48690403,,50275860
,48690424,,50276600
,48693879,,50277544
,48696790,,50277738
,48724971,,50278700
,48730270,,50279118
,48750116,,50279404
,48750487,,50279968
,48751087,,50280736
,48757304,,50280822
,48773995,,50281547
,48775586,,50281752
,48792770,,50282193
,48794285,,50283705
,48796351,,50285761
,48825477,,50286304
,48830647,,50289363
,48835728,,50289492
,48843578,,50289633
,48848225,,50292029
,48848300,,50310923
,48848989,,50312052
,48849593,,50313740
,48850295,,50314905
,48850646,,50315934
,48850911,,50316037
,48850935,,50316219
,48854644,,50318683
,48864257,,50318919
,48864293,,50319041
,48865110,,50319112
,48869408,,50394323
